observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
calmoBarbo_2025_01_26__19_17_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_17_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_17_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.6848788927,0.4123996256,1.374675606e-06,3.126728111e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_17_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_17_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_17_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,ERROR,,,,,,,,,0.5296672794,0.2293942972,5.822448097e-06,1.062096774e-05,human,HS,,,,
calmoBarbo_2025_01_26__19_17_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_17_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_17_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.5740220588,0.2913149482,9.782655709e-07,2.387960829e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_17_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_17_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_17_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Carabidae5,,,,,,,,,0.4047192907,0.5104010657,1.363538062e-06,2.991647465e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_17_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_17_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_17_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.7138892734,0.4450980703,1.304173875e-06,2.799539171e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_17_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_17_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_17_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.3479759948,0.6676173675,1.412846021e-06,3.355990783e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_17_06_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_17_06_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_17_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,ERROR,,,,,,,,,0.1324617215,0.3064737903,8.693771626e-07,2.108006912e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_18_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_18_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_18_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.5461906358,0.6334196429,7.069312284e-06,1.337629608e-05,human,HS,,,,
calmoBarbo_2025_01_26__19_18_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_18_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_18_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,ERROR,,,,,,,,,0.1793689446,0.7254009217,5.729563149e-06,1.162456797e-05,human,HS,,,,
calmoBarbo_2025_01_26__19_18_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_18_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_18_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,ERROR,,,,,,,,,0.7136960424,0.4449897753,1.302876298e-06,2.831077189e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_18_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_18_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_18_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.6846762543,0.4121368088,1.40549308e-06,3.166762673e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_18_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_18_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_18_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Carabidae5,,,,,,,,,0.4634407439,0.2050439228,1.391976644e-06,1.99078341e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_18_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_18_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_18_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Tenebrionoidea2,,,,,,,,,0.6415816393,0.3389818548,1.02908737e-06,1.557459677e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_18_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_18_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_18_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.5741488971,0.2916278802,9.473399654e-07,2.323876728e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_18_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_18_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_18_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.3476525735,0.6671582661,1.482482699e-06,3.468894009e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_18_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_18_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_18_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Tenebrionoidea2,,,,,,,,,0.6145931012,0.8008764401,8.615916955e-07,1.518289171e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_19_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_19_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_19_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.5459246324,0.6331769873,7.136894464e-06,1.34968318e-05,human,HS,,,,
calmoBarbo_2025_01_26__19_19_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_19_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_19_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,ERROR,,,,,,,,,0.1796269464,0.7241572581,5.718425606e-06,1.177836982e-05,human,HS,,,,
calmoBarbo_2025_01_26__19_19_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_19_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_19_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.6847213452,0.4122543203,1.392301038e-06,3.15812212e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_19_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_19_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_19_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Tenebrionoidea2,,,,,,,,,0.6415363322,0.3391326325,1.031466263e-06,1.517857143e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_19_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_19_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_19_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.5739862673,0.2911742512,9.875648789e-07,2.406682028e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_19_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_19_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_19_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,ERROR,,,,,,,,,0.7137092344,0.4444272753,1.347318339e-06,2.858150922e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_19_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_19_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_19_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.3490729888,0.6699228111,1.159818339e-06,2.665322581e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_19_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_19_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_19_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Carabidae5,,,,,,,,,0.3066575476,0.1815398906,1.514165225e-06,2.280961982e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_19_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_19_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_19_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Coleoptera11,,,,,,,,,0.1576282439,0.4045272177,1.032655709e-06,1.45031682e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_19_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_19_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_19_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.2768143382,0.8462960829,1.946366782e-06,5.097638249e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_19_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_19_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_19_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Tenebrionoidea2,,,,,,,,,0.4911980969,0.4279122984,6.553849481e-07,1.250720046e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_20_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_20_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_20_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.5457239403,0.6327455357,7.139057093e-06,1.355529954e-05,human,HS,,,,
calmoBarbo_2025_01_26__19_20_05_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_20_05_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_20_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,ERROR,,,,,,,,,0.1801654412,0.7265505472,5.563797578e-06,1.122163018e-05,human,HS,,,,
calmoBarbo_2025_01_26__19_20_05_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_20_05_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_20_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.715545199,0.449375576,1.372621107e-06,2.280385945e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_20_05_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_20_05_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_20_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.6846218642,0.412078197,1.408628893e-06,3.194556452e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_20_05_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_20_05_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_20_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.5738808391,0.2909821429,1.009623702e-06,2.505328341e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_20_05_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_20_05_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_20_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Tenebrionoidea2,,,,,,,,,0.6414956747,0.3392553283,1.038819204e-06,1.536434332e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_20_05_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_20_05_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_20_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Insecta,,,,,,,,,0.1907644896,0.4761162154,8.799740484e-07,2.046082949e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_20_05_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_20_05_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_20_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.3492489187,0.6622534562,1.483672145e-06,3.680299539e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_20_05_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_20_05_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_20_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.2769355536,0.8467236463,1.922361592e-06,5.039458525e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_20_05_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_20_05_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_20_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Tenebrionoidea2,,,,,,,,,0.4908968426,0.4276784274,7.135596886e-07,1.22249424e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_20_05_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_20_05_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_20_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Insecta,,,,,,,,,0.7907065311,0.8845207373,9.593425606e-07,1.999567972e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_20_05_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_20_05_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_20_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Tenebrionoidea2,,,,,,,,,0.6144301471,0.8013984735,1.042387543e-06,1.73343894e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_21_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_21_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_21_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.5458491566,0.6328762961,7.157331315e-06,1.352160138e-05,human,HS,,,,
calmoBarbo_2025_01_26__19_21_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_21_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_21_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Insecta,,,,,,,,,0.6413114187,0.3384988479,1.083044983e-06,1.501440092e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_21_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_21_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_21_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.6845969939,0.4121962846,1.4004109e-06,3.162298387e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_21_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_21_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_21_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.7165626081,0.4498761521,1.201989619e-06,2.267857143e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_21_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_21_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_21_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hymenoptera,,,,,,,,,0.6921488971,0.3499747984,1.495242215e-06,2.249279954e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_21_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_21_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_21_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.5742231834,0.2912586406,9.210640138e-07,2.352246544e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_21_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_21_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_21_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.2770605536,0.8469972638,1.834450692e-06,4.866647465e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_21_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_21_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_21_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Insecta,,,,,,,,,0.343161224,0.6478312212,8.819204152e-07,1.861031106e-06,human,HS,,,,
calmoBarbo_2025_01_26__19_21_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_26__19_21_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_26__19_21_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.4136488971,0.6480023041,1.639165225e-06,4.108870968e-06,human,HS,,,,
